feature_1,feature_2,feature_3,feature_4,feature_5,target
6.001160337,-4.982029727,-0.2498703902,4.165586936,-4.663786517,1
-0.8441995663,-9.563267166,7.141897448,-0.9030623959,0.0950123639,1
3.959973903,4.978297232,-10.6746129,-0.7011480099,-3.754489884,0
6.664749955,-4.387680174,7.910768547,3.186742592,-2.755682017,1
-10.99197646,2.602354473,5.999757646,1.365387058,-1.882240992,0
-4.100153206,-5.520408142,3.180725283,3.426767836,5.554645489,1
10.44789024,-0.2160889495,-1.168090797,3.18586362,0.5298414615,0
7.858847713,-2.13562331,2.450131886,-2.937809991,-4.363914744,1
-6.744159373,0.9750237626,-1.909683524,-8.814724365,8.259502783,1
4.922277656,4.18284065,11.75816505,-3.791248198,1.283362229,1
-9.355633997,1.4717628,5.415374635,0.2594309335,-1.382909948,0
-3.424256004,7.841413372,-2.681939149,-1.433419867,-9.302645701,0
4.377930273,-2.631095031,-5.70081859,9.391325056,-4.713252226,0
-5.422291016,5.211923102,-5.278446334,3.673236084,1.442206189,1
-7.121224483,-1.352722537,-6.651086564,5.008674882,4.704734534,1
3.827118358,8.381438777,5.322892753,7.01260949,2.568028423,0
-1.437438492,-3.055669657,-4.55616558,0.9679268556,-8.179310872,1
-0.1888121071,-2.822547265,-2.765521988,4.094275573,8.221093151,1
-4.575961356,9.173014083,-0.6975178771,1.383932779,6.042730276,1
5.815865428,5.425955605,-0.6520658408,2.888108527,-5.288511546,1
-6.072507792,-6.992196382,3.340494582,-0.5026708678,1.679957385,1
0.06170655778,-4.568817116,4.676666411,-5.688496775,9.689783185,0
-4.911582569,-1.109749982,-10.89486169,-0.4424280502,7.193820808,1
-2.710032517,-3.028125283,0.8788597477,-3.167240897,-9.678965424,0
3.536810333,-1.607872252,-1.74433806,10.07288761,1.183190372,0
9.156050371,2.032283615,4.09452456,8.002470689,-0.481556233,0
-2.182847139,1.364367404,-6.156514662,-2.691873008,-9.603375806,1
4.23629005,1.01713417,-3.583556119,2.131513512,-9.199677189,0
3.56216628,0.5850991411,-1.816521267,-11.06427569,-7.566418198,1
6.993584694,-5.582538356,4.867005461,3.477653564,2.267867317,0
0.3265497975,0.082939136,-4.897867328,-4.854068158,8.563609302,0
4.637770857,4.221534217,5.629360534,1.490766539,-11.07960493,1
-1.187690462,0.09865504951,-1.521018167,-10.7582236,4.952452656,1
-4.759055157,2.351493833,-1.592647588,2.009713027,10.45210017,1
0.6380917853,-0.7184006748,-3.885674423,9.121064075,-0.8856995864,1
3.379651336,-4.847128883,-1.023241348,7.774607594,9.979566741,1
1.354352214,12.14014953,-1.348790646,4.024844046,-1.328116577,0
2.788090954,8.156533434,-1.193530598,-4.41092757,2.194701314,1
8.168295241,-8.977119508,2.853346107,-2.493097474,2.707980646,0
-8.763394168,8.375514974,-1.482414094,0.9582877672,-4.351758792,0
-3.156259881,-0.5909530655,-7.791657404,-7.026208757,0.7818333754,0
-2.709907224,-7.715277195,-3.391663,6.49828706,0.6322879253,0
4.384723011,-9.26664151,1.350000349,-9.321273973,-1.481522807,1
2.963238001,3.202335099,11.116727,-0.8275275881,0.8353738413,1
-8.792921771,0.8038166845,-8.075021823,-3.835127018,-3.335300403,0
4.884765961,0.1408856925,0.2822523233,-4.378354797,7.541190598,1
6.008983856,-1.327978453,-9.04018172,-6.939663534,-1.115692947,0
-8.229254596,-5.895874408,0.3116043573,-2.170432822,-6.05889081,1
2.829035373,-1.721740994,-9.160868793,-8.607812161,0.1273560952,0
10.55712659,-0.4274952498,2.527792173,6.987466949,-1.466253186,0
-5.161078173,1.326232582,-7.263170491,10.7114053,0.341365234,1
0.6018309564,7.391710906,6.487807319,6.09724924,-5.893413042,0
-6.579634083,2.248680201,-4.475113245,4.414831589,5.756255394,0
3.141637185,2.950745047,0.937494924,12.1141186,-1.671063506,0
3.90886059,9.995472586,0.3262047502,-5.337871759,-5.021160445,0
-7.697908271,1.931938574,-9.534951408,0.6255747313,6.457799897,1
-1.683551118,2.718306755,10.44454797,-3.23754155,6.261485954,0
-8.048739102,-1.964000169,-1.5391815,3.288554105,10.68535607,1
-3.00251961,7.789811224,-2.22907384,3.340917549,-3.764733303,1
-8.747688649,0.4849076857,-4.798904014,0.1346585056,4.603823974,0
-7.741370538,-0.11136019,-4.745468027,-5.952926642,1.761243511,0
-6.723317906,2.701179496,10.02965992,2.306991436,-3.253357954,0
6.560187536,-4.605582237,3.147313027,2.098606844,-4.630639456,1
1.763119313,9.068422181,-3.640232545,4.107413816,-7.316624098,0
-5.551699575,2.192305701,1.742501084,-1.0681953,-7.758548596,1
5.336499587,2.080343696,-1.615905235,-4.135562148,-6.890567339,1
-0.5020253301,6.716718302,4.669469614,2.023772623,-7.052238206,0
5.333625821,1.230820708,-6.125767969,-4.196120937,3.860706136,1
-3.637542119,-1.305509917,7.15656436,-7.181434912,-7.160622204,0
2.842191406,10.0517867,-1.325707426,2.868609425,-1.377356899,0
-1.259559082,7.710244179,-4.01702452,-6.854818511,-8.47588478,1
9.639038452,4.937095361,-4.242042155,1.32432998,-5.653782413,0
11.26052788,-6.117777117,5.605407358,0.5923813768,-0.04251732556,1
0.05628168983,7.028468326,-3.182217806,1.092167001,-9.125684984,1
0.7090165027,10.13485365,4.918104433,-3.600983576,-7.458364647,1
10.5841082,0.4000535173,-2.672901961,0.3186887627,1.253253143,0
5.163415984,-1.431684669,-9.404799184,3.199917116,4.074272592,1
7.01401107,3.330993904,4.883632182,6.094718587,-4.765781193,1
-1.728031599,5.631257599,0.2529210875,4.935299309,6.393879597,1
-3.863315517,10.66093572,0.4259508085,-4.450763376,4.51979138,0
6.605158491,-5.514923241,0.9548555873,-0.933480991,-8.256777035,1
0.2980318049,-3.257871887,-8.636941643,-8.862312388,2.271586672,0
4.884023706,8.547948102,-5.057119497,2.494999032,-8.202403178,1
-5.314257654,5.165577738,4.641817521,5.754321395,-3.378873717,0
4.560527478,-6.304663674,-1.572986368,-1.155513435,5.970201644,1
-2.954293054,-2.487584266,-5.152108332,7.922327549,-4.09592273,0
5.642023032,-1.770613065,4.024703361,-8.77823713,-8.232667928,1
1.116942667,-7.081917385,-8.16900434,-3.284659276,3.882945632,1
0.4662932501,-6.497345242,7.259426072,-7.64624091,3.92464119,0
9.778908054,-7.642215776,-2.163137049,2.523150548,1.980920172,0
-5.978719032,0.7279787572,-7.821914948,5.204096782,8.453401026,1
-10.14206307,5.909892379,-7.400497294,1.180740727,-1.431858919,1
-4.665467474,7.621634357,-1.941990091,1.090633953,-9.175145505,0
-6.769276152,-0.1507139584,-1.13776738,2.665766265,10.71229953,0
0.08507992661,8.01703023,-10.76584768,-3.299310677,2.220599126,1
-0.5747146129,-3.667813909,-0.7913564985,-12.37693266,-1.184118706,0
8.639925998,-4.710880372,-4.982393505,-8.604236948,-0.5496784172,1
-4.894778063,-9.451727157,3.116975562,-4.581444562,0.02881884789,1
5.915162864,-2.005089273,-11.64852866,-3.017211547,3.492660839,1
-8.416429159,2.026616493,0.6901838331,6.956591035,4.49288696,1
2.273031381,-4.896046298,-7.148496714,1.472136087,-9.305582683,0
5.439897896,0.7175422024,8.74128045,9.458979151,0.1018507244,1
1.785667779,-2.218995596,6.327487256,6.027011421,3.940239522,1
-4.173999609,6.064960313,-3.109338205,-8.900456443,-7.273779946,1
8.428881289,-0.8102275331,-4.230487747,-5.913817441,4.407632955,1
-0.002827171814,-1.732374345,1.37184788,-0.1432716699,9.751737166,1
1.344843801,-6.175869354,-7.555340046,-0.4469516885,1.663461406,1
-10.00581989,-0.4123804816,-4.095271185,-3.449661034,-8.187924237,1
4.737360087,9.067661317,-0.05626863417,-9.070643444,-3.009185767,1
7.604430727,5.062176503,1.775949673,-2.424164921,-2.741610763,1
6.759911433,0.9190239395,1.48599274,10.68525421,5.751187742,1
4.703539491,3.992135957,1.68133171,6.354489542,4.32818127,1
-8.268539797,-5.4805754,-0.9929999878,-3.152626181,9.309642426,1
-3.56221533,-2.283217898,1.093081633,-12.57135408,-4.343243845,1
-1.663723511,-0.237757864,-10.45005537,-0.9299066554,-5.577374987,1
8.001942946,4.308483586,0.5623568637,-6.188202328,8.648455641,1
10.92208623,-0.3371409094,-2.796209375,-5.745287339,-5.980573121,1
5.379790332,1.132636423,3.88898443,6.054641778,7.873506446,1
-0.420505136,10.78530663,-3.780588185,-5.942487088,-5.467571357,1
-3.3070253,2.027588548,-0.5153234314,-11.85596119,-3.62258117,0
7.959409096,2.808530134,-3.272838242,-2.589689559,3.367789061,1
0.9881485844,2.587440046,6.565103855,1.36931856,-10.78670916,0
6.731881004,4.726220877,10.7883584,3.427712037,-0.45467316,1
1.062779008,-1.298194515,-0.2663572235,-10.86760185,0.09734304165,0
-1.536801564,-8.87902768,-5.266066824,1.065808818,3.306614611,0
-5.595656263,10.64142042,-4.326713286,-2.455643088,5.167027345,1
5.551676843,10.49072314,3.883489123,-5.679299996,-2.790640806,1
8.961967845,2.091553648,-0.5396613585,5.189652378,5.66434546,1
-5.584083398,1.859234658,-3.519655508,1.113188659,-7.19264174,1
4.604376417,4.972065981,3.519627759,-9.253950623,-0.2342989391,1
-4.096836889,7.964439701,-3.841133308,-2.019657098,0.9748373603,1
-3.822153181,-6.049980294,8.439852917,-2.739714882,-3.748563538,1
6.25521034,2.611202427,-6.979983982,-1.842930869,-1.39190334,1
-4.340472676,-2.947574321,1.417430729,-8.894113237,-3.515358079,0
-7.603837616,-0.4131717716,0.7907062447,-3.717172689,9.826919835,0
8.257970891,1.917842024,0.7141835531,-7.983313978,-2.807924235,1
-4.249464595,-11.34684923,-2.029450585,-1.338890739,6.578735825,1
-3.103107844,9.157841746,-7.93332545,-1.773970106,-3.06920733,0
2.916772915,-0.1052582164,-3.93066082,-0.2568391859,-8.715807227,1
5.075092475,-10.05209269,5.44925964,-1.232536975,-6.163220824,1
1.678383464,-0.8072271675,-4.38367315,-3.767961661,7.94463894,1
1.227447456,4.842813013,8.062588623,-4.423364155,-5.871034757,1
-2.905885215,-1.511340284,-2.936542563,4.87443645,8.825433062,0
-6.105448734,0.3596315852,-4.33221143,7.71156845,2.314695886,0
-0.6931146192,6.789345582,-0.1721985831,-3.530017986,6.397944932,1
8.443732062,1.280548253,-5.869193637,0.8828742448,7.799787443,0
-5.999649776,5.444669609,7.542260846,-6.332031294,5.77749569,1
-6.0834288,5.603203973,-0.4212210982,-0.6786220741,8.657831376,1
1.555669625,-7.598032256,-0.1058920017,-1.488754677,-9.034500221,1
3.733517936,3.576293391,-2.004615731,-10.41392419,7.536754485,1
6.746362863,-1.923188135,1.996464419,-3.512558537,5.870604557,1
2.550522615,-8.710395238,-3.049699685,-2.069004565,-2.010572341,1
-5.098389938,-3.934689594,-0.4958545658,11.06401615,-5.645025476,1
4.396009305,-9.889727337,-0.258307556,-1.297389628,-1.45549055,0
3.636647943,-1.219347814,8.950344943,6.943393813,5.095938619,0
-5.018569482,2.637646765,5.939141815,-0.6861149201,-7.287840607,0
10.94673694,4.776495702,-0.6302113906,0.8418526053,-0.4981535624,1
6.358490727,-5.212169496,5.800475718,-0.2319103746,8.228218753,0
3.788688864,9.641413406,2.965546797,2.105029313,0.6807114076,0
-2.865486705,1.602751298,6.689404296,-2.159115779,-7.798093577,0
-6.396292233,-7.860734798,-2.693331707,-4.688419206,6.087773302,0
-7.989838464,-10.14358196,-1.23924228,-4.424110049,-2.856878577,1
-6.473582439,1.493311791,-1.955193643,11.74161666,-3.189734511,1
-4.120843008,2.80113119,-2.493681172,7.634362047,10.32813571,1
-3.964045813,-8.501159844,2.695877173,0.9345458378,-1.968627044,1
-3.812399977,-2.800005126,-4.306533365,-12.4087768,-1.049574375,1
1.449525994,-8.145022301,6.986211122,-1.650840798,1.012454899,0
-7.349455478,4.396113579,-4.000503547,0.560506299,3.215819279,1
7.065218964,-0.04070283097,9.506562362,-5.222516188,-1.196503649,0
5.264280946,-3.483719261,3.557267597,-8.074744793,-8.848468229,1
-2.285848006,-1.353583206,-5.160566656,7.943281885,4.920928377,0
-3.905503462,-3.299831542,-2.492389956,4.380474778,-6.961148435,1
1.871331099,-3.502029064,-1.843991092,5.948895559,6.741235112,1
9.022330569,-3.185334963,-6.139166373,-2.382158536,3.01448988,1
2.813632929,-2.781194851,2.385891091,-13.19490385,-0.7419305582,1
3.980673069,1.242878793,-2.824790222,8.078030361,10.26525596,1
4.700061618,8.67757137,0.5239467364,-2.568576679,4.091096378,0
-2.28043362,0.8168366653,-6.244226212,4.844765523,-8.698866961,1
-11.59899754,2.954513508,-5.09996375,-4.962500952,-1.448468206,1
5.751760486,-1.237773244,1.806494464,-8.95212806,7.140108519,0
-3.471196023,-1.284695738,-4.755901508,0.1219907235,7.97915247,1
-1.873089444,9.239394653,-2.672966127,4.953911978,-6.959822597,0
1.243289086,2.193798408,-6.661304465,5.361792337,6.443577155,0
1.433065938,1.873815422,-0.3417785637,-7.586736436,-6.062982389,1
-7.333497472,5.030186393,-5.325347535,9.350493749,1.061122032,1
-1.157160191,6.431964663,4.229162819,-5.748426837,-2.522019353,1
8.373037294,-7.933260908,1.744334434,1.097753899,2.589952044,1
-4.451804661,-1.746678008,-3.326282507,5.004703945,10.48901017,0
7.834185393,-1.588165668,5.451931729,-0.8685303155,-2.371785098,1
1.229402655,8.650381227,5.329364987,-5.818432797,-5.513908084,0
-6.861263299,5.474260743,2.036961495,-2.845223531,3.272770413,1
-2.765862848,-1.565675977,1.07723466,8.275703595,10.7819737,1
-3.879094937,0.7145846846,0.5444763613,0.1210583768,11.31949122,1
-6.098622628,-3.154486761,2.28843553,7.719809632,3.003933653,0
0.5816573363,11.69611133,-4.357933181,-3.568360277,-0.3713190274,0
2.335436273,-5.192809928,-4.215367286,-6.170833728,8.985096116,0
-4.714499453,0.5606830751,-4.579487314,0.4174519973,-8.792790181,0
-2.866720854,-3.277670353,0.5853848159,1.120730816,-10.02197963,0
-0.5036385906,2.645667007,8.301168057,-4.882316831,0.01963429025,1
8.067499243,-0.4986460496,0.8500489685,-0.04029978227,-5.826027872,1
7.813894791,-2.965268944,6.998802002,-0.4067074163,-1.414774857,0
-5.268415844,-7.558747863,2.702573014,0.08398691743,-2.792520464,1
-3.699825144,0.7813906046,-3.172382703,8.856786683,-4.265447253,0
9.763341489,5.458048552,2.46813208,3.161643693,7.402648321,1
-10.78609217,-2.141402132,2.772908982,-1.275354349,3.709320634,1
6.675781056,0.6417527748,7.115634078,4.865213919,-1.311314551,0
-1.962021708,9.204592899,1.738455549,-8.945125489,-4.938465619,1
-4.337500409,10.48049863,-3.248767387,3.705787236,-6.561851124,1
3.746072004,-8.421701,-0.5445252461,-3.385580934,1.811968762,1
-8.50343736,5.264967958,1.280154328,0.8070494578,4.322214887,0
-8.638916246,0.8893695543,-1.580008039,-0.05402279073,4.698808789,1
-3.279599435,7.204418837,-5.894736372,1.694348349,6.612249507,1
5.572558324,3.877596319,-5.907361367,4.292350257,0.7678876684,1
-0.6447344778,-9.485960942,-5.632039432,-8.100946015,2.873267819,1
2.667247896,-4.652600758,1.201212924,0.4878853021,-8.340152894,1
-6.522595264,1.954918304,-5.049183707,-2.949704125,6.359169357,0
3.570519387,6.379318191,7.592838447,1.775989741,-7.399348315,0
-3.432752957,1.161517315,10.07797264,-1.788621002,5.109049532,1
0.9534048879,-4.626623278,3.129874055,-10.57332339,-0.3067524925,1
-8.192917792,-0.3342998642,-6.354889038,3.259833504,-1.659280717,0
1.58643707,-0.6385163264,-8.62570715,-0.1682317702,-10.8924005,1
9.678943237,0.09917809773,2.389430349,-0.1309238497,-0.762694612,1
-8.285997531,-3.283097269,-7.637529848,-2.441032243,-0.5225099426,1
-0.9466753523,3.462330563,-3.101110742,2.908213597,10.63209663,1
6.35957326,2.039704023,-2.327952221,-7.802886407,9.224480344,1
-0.03556112949,-3.079831239,-0.07622370487,-12.03975875,3.814678774,0
11.01445517,-3.130273989,-7.570935505,2.625850848,0.8179273041,1
2.104649024,1.782874408,5.136033287,-11.56131531,-1.161448092,0
-2.146105211,3.435929169,-7.770828452,-1.064748265,10.86596335,1
-3.651752531,-0.2447119497,10.24144131,-0.199506509,1.636427981,0
-0.4188557805,1.927159315,0.813602122,-5.954630434,-7.745388614,1
1.563705189,-5.783502478,-11.12581211,-3.325789785,5.02606729,1
-1.285864046,3.915120725,-2.752665542,-8.655492633,0.7236456747,1
-7.818333853,-4.172348165,2.478077851,3.194213431,-2.263028341,1
2.250687961,-1.594732774,3.209056314,-7.084208938,-10.04525621,0
3.616962215,-5.540982656,4.330011135,-0.2794024196,-7.641206279,0
-9.264356979,-2.545251058,0.3017753277,5.263310202,-0.948622258,0
-1.397576786,-6.3127205,3.724354503,-5.37647202,6.034821552,0
2.999689528,2.660063889,-3.688594906,-0.2264324624,-9.553476791,0
0.7650696509,0.4521124289,-1.388301156,-5.745254637,11.54447625,0
1.855753335,4.804709619,-7.939001256,-0.5449638956,-5.580879719,0
-9.153213008,-4.489189169,-4.888072579,-0.2974829647,-8.251310356,1
2.450698756,2.065634663,2.621900103,4.103004084,9.328356039,0
5.351248442,4.003066441,1.725366714,5.501945332,-4.700138982,1
9.190374189,5.286336534,-4.436622783,4.488186509,-4.094414299,0
4.282526034,-6.107430044,3.767306019,4.779767975,5.32170015,0
-2.620465849,0.1898599485,0.5400304151,1.582486881,13.64922028,1
5.996495773,2.525808744,-10.34934392,0.3068278728,4.411265784,0
3.452816933,0.9862151442,6.474585087,-4.732034801,8.172700258,1
-3.150639628,0.7374588149,-3.983008127,-12.04673316,4.953936904,1
1.308687449,5.734261225,4.03560037,-9.388172904,2.231977722,1
-1.945170642,-6.913574242,7.062137905,-0.06815433978,4.420448571,0
1.067340493,6.317361026,9.229060543,-4.200439172,-0.363986525,1
0.1242176593,-3.637127067,2.785386358,4.051074715,7.911149927,1
11.79132227,1.298203192,-0.9724146701,-4.900638692,5.506136363,1
3.547547031,2.800335237,0.09121475618,-11.36662359,4.400520491,0
-6.412077291,-0.1330643009,1.499939168,-3.682845125,8.00339884,0
-6.623075146,-4.456832195,4.606852359,7.657139865,0.6454787481,1
7.334117603,1.366420861,2.851700215,1.069720797,5.921749431,1
0.5394332981,5.017005232,3.626779161,3.037426635,-7.222131442,1
-6.325096648,3.735899822,5.009885552,-4.563099472,0.3396687785,1
3.50025621,-2.707832309,-12.15672157,-0.8907948013,0.9145796044,0
-4.896225895,2.940089037,10.1150878,1.428449904,-2.650920219,1
5.738347614,-7.370256551,-7.949749582,-4.081842433,1.375037806,0
-5.921938185,2.218499032,2.103240552,7.455382859,0.05055470928,1
5.544638511,3.583737133,-0.8113558313,-6.477976581,3.713668411,1
1.075796539,-9.522672831,-2.564110199,4.284350816,2.056949422,0
-5.226285656,6.630904108,9.472717959,-4.79369584,3.464843952,1
1.792965203,2.405169795,-7.078231915,3.057160319,5.617191271,1
6.016917623,4.601580205,-0.9896833475,-10.50165099,0.5983437556,0
12.5784988,3.421699317,3.718162196,-2.323566873,2.617183336,1
-3.562399179,-11.56869685,1.7426261,-4.383692135,-0.4701732573,0
1.660675934,-2.194496985,-1.748361745,9.353822012,-1.369519406,1
-5.757952245,-5.285152643,3.049735819,4.963890938,-2.229808437,1
-8.847039936,-1.72401067,-0.7734812109,5.445013538,3.084027555,0
-0.9794760752,10.71889134,1.538834065,-3.908285844,-3.240877434,1
-7.795243407,-4.237221888,-7.914442505,-5.255395157,0.1501747981,0
-3.340711994,-8.536597128,-7.222826001,-0.3634049665,-5.715319259,0
9.644438877,0.9777854916,1.080048413,8.831381511,-4.782147042,1
-1.218891069,-9.105018892,-1.64896295,-0.1310195112,-3.588410598,1
4.524439165,6.699713312,10.31675168,3.230317473,3.711195978,1
3.518871401,-2.817798462,-1.698623786,7.727982932,4.131647726,1
1.940131392,-7.099444974,-2.954183339,1.060767783,10.24604039,0
1.410685262,-3.17497534,5.8427347,3.688570229,7.822173584,0
-4.244769343,-1.528801611,-7.760961786,-4.005207134,1.835888568,1
3.411150249,1.965032578,2.594736049,5.127146392,-8.513660532,0
1.757884347,6.8896289,4.149455629,3.430024669,4.523251596,1
4.226190006,-5.201224501,0.370427437,-6.572499461,-7.46670048,1
-0.982914058,1.252320777,-3.050192313,-1.282168961,-9.301502149,1
-4.856357779,0.2693377524,-0.4675049896,-4.693421248,-8.66582266,0
2.232636393,0.5385150878,-6.941583432,5.280154204,4.319690646,1
4.524093355,3.622145321,-7.893865342,1.938225724,0.5855028553,1
2.498268813,2.345539047,-8.830354225,-2.998727578,4.721183822,0
7.900491408,3.544393865,-5.085575744,0.9855821927,6.495002289,1
-2.408616091,-7.270583778,-2.816010532,-4.991293393,2.914490521,1
1.980530589,-8.927806362,-1.406380211,0.6013632749,-5.91880301,0
9.001209604,-4.286703174,0.1503633848,-6.800986177,4.829739065,0
7.159176763,-4.163581457,-3.11790602,-9.518811464,-0.2857759428,0
0.6274531158,6.886990953,0.6587309672,1.44316562,12.06892724,1
4.381531961,6.488958074,-3.943907844,-5.682101125,3.443097226,0
-3.880722675,5.023739512,9.437172964,-1.77382287,3.390479569,1
-4.668855538,6.63852933,2.618482554,7.906828258,-2.959279022,1
9.307837358,-3.267182184,3.39765268,-5.849901181,-0.9614035202,1
-5.093034673,0.8127207974,-6.930206315,-9.74134993,5.145757933,1
-7.501709595,3.076414146,-3.733687743,-6.204057403,1.682045399,0
-3.140096066,7.617154518,-0.3028615987,2.610000776,-5.02144646,1
3.852540486,-5.171714888,4.659768006,0.1639108995,10.2796397,0
-0.2677520459,-7.299026262,-3.003780929,5.825896796,1.920612174,1
-10.55437527,-0.4033194404,1.84178745,0.4067242381,-2.4258793,0
1.543691542,7.993713568,5.095322091,-6.774512368,5.555288902,0
5.257940382,-7.081624642,6.366165585,2.089459123,-8.562169801,1
8.90734136,6.733562184,-4.439848569,-4.321284116,2.435704924,0
6.153906746,7.645678198,-7.109412878,-5.097598547,4.810797671,1
-1.052964795,-5.244225951,-5.648259882,6.567923545,8.083866645,0
-6.465252699,3.678512393,-8.379032076,-4.019800948,-7.368994227,1
2.038005203,-1.692355224,-4.90492181,9.280056447,1.950580162,0
9.21623937,-1.886369165,-6.099986727,5.882154218,5.974359123,1
10.30321058,-4.273419124,3.583705131,-3.801318199,-6.654981459,1
1.881096407,10.03567536,-1.795947202,6.039548283,-0.2124301368,1
1.340927183,-5.113310875,-9.140014957,2.252792847,-2.107372097,0
3.373760059,-2.290858985,-9.771522896,5.553864741,-1.020605162,1
-5.01492778,6.964049709,1.093990414,3.6847739,-3.402666203,1
0.8045432413,0.8867498521,8.2682314,-4.524261877,-8.873206233,0
-2.117320131,2.9927535,7.268192268,8.61257194,-1.886098538,1
-2.259406985,10.60508789,4.313864785,0.904079285,7.681171926,1
11.08425363,-2.760931104,-3.412313045,-4.017332707,3.276238479,0
3.592638909,2.951034742,6.177758407,-1.225309341,11.60681945,1
2.591322934,4.036214079,6.408840077,-7.378032959,-1.57652145,0
-5.036168301,-7.82250257,-7.692315056,4.720609024,-0.9947873712,0
9.195786841,-2.855223929,-0.657411301,0.655385962,2.534458585,1
3.143642648,-8.781921786,-3.079884397,-4.950429194,-0.05406971812,0
-0.5859305696,-1.663626636,-6.080484387,-4.333965372,-6.413539238,1
0.2380714237,-9.695088129,-0.561417971,-0.5773333894,2.30219117,1
-0.8698955684,-0.4301626747,-8.485865368,0.05856258024,8.428813745,1
-4.518714016,1.224630695,-3.764670487,-7.486888818,-8.76671291,0
3.547972404,-1.913942855,5.372608198,3.325251142,-6.62015865,1
0.8845728661,-0.1302568772,4.833464513,8.201378561,-2.928408185,1
1.244852151,-4.586586696,6.863540392,-3.733692517,-6.112685096,0
-0.7119516643,-10.87254389,1.119488673,-1.499227413,4.666902236,1
-7.549421419,4.68123497,5.029173928,3.769020634,1.610642246,0
1.297593978,-4.955113316,-8.544276939,4.652344874,0.3378174864,0
-8.843715001,-4.240656875,1.241307935,9.522697636,2.753709968,1
-7.112054639,0.9790036699,-3.963210338,-9.899552015,-1.937024609,0
6.303287181,-0.5250927603,-8.356494232,-3.718817607,6.732922698,0
1.276241917,-2.063771309,10.68727771,0.07080134276,0.9429405643,0
10.35374738,1.708074204,2.612423369,0.9742575892,-5.109644216,1
1.783419769,9.860346458,6.263040541,-1.991785504,-0.6325308949,1
-0.2100410429,-8.580502499,4.544720344,-2.894564868,-8.14235045,0
1.054237517,3.596487644,3.048423664,0.06225988849,8.75540386,1
-4.171769705,7.168089997,2.826305307,1.624917953,-4.537230794,1
-0.6276341062,4.539151004,3.657060096,5.365919044,6.069185106,1
4.908286064,-1.277640689,-3.236038813,9.986568817,-2.841277573,1
-1.336081305,8.220601647,6.036663514,-1.924437038,3.389960328,0
3.150440955,-0.7440856069,8.681047605,-7.539049732,1.15030431,1
-3.762647226,-3.74371238,-2.255393526,5.060365127,10.49442749,0
-1.13636648,-3.535639093,8.168827208,7.255113146,5.986778993,0
7.769618561,8.557299882,-0.1979605184,0.8638320916,-3.101653092,1
0.9221337301,7.364074193,-5.766733155,-1.249408775,5.57708231,0
3.463796422,7.477284455,-3.080843714,4.741268543,-0.348003064,1
0.02116508085,-0.6388720964,13.90762894,-0.6724720687,1.310356108,1
-8.294401015,-0.3708057495,9.735530925,5.605061466,0.9317394836,1
6.190924196,2.724232938,-7.746253302,-3.896510312,-0.2525463558,0
-0.01714338421,-7.138105527,-1.443257677,9.097943804,2.862093884,1
8.420391883,4.079220671,-0.7443000706,5.398614378,-1.938540548,0
-6.285286737,3.978211174,1.224732858,4.326336882,-10.97505559,1
6.623374622,4.618300772,-8.817468977,-3.273747159,-3.916251649,0
-6.535176641,10.20744773,4.457091202,2.850364886,4.594478775,1
0.1515212881,-10.78921459,0.3722592966,-2.677340545,6.727790168,0
-5.213314267,-0.3068378816,-5.312412002,6.840519362,4.325826909,0
0.2129395906,-5.516765029,2.044831044,-2.305816069,10.1991097,1
2.649111895,2.262953153,9.728486305,0.6892081092,6.061583588,1
2.151213721,5.859993937,-2.04320197,3.083943014,9.557581901,1
1.128668281,6.67332949,-5.165490818,4.409664899,10.20124216,1
1.945828427,-1.993661653,-1.565634048,9.227299251,5.064069855,0
-10.33101263,-1.226936233,-9.12053413,-0.8214615276,1.976325821,1
6.681394377,6.620756498,-5.740825775,-3.3851216,3.332930204,1
-9.94336665,6.211021685,-0.898685095,-1.452809133,-1.906404996,1
-5.448921092,-6.216089022,2.862718814,-4.499031093,1.798070193,1
11.29429485,-4.236286193,6.420860259,-2.795398658,1.204609086,1
3.824502342,7.517103133,-2.930960078,4.478184678,0.4708262363,1
5.95108912,2.206060365,4.825620087,-5.910525601,-1.223484305,1
0.7386405225,-6.633741542,6.933802227,2.801840614,-6.596965907,1
4.047510194,3.627863469,-1.41638235,-1.440032876,-10.50601895,1
-0.03211126079,3.112397965,-8.866250355,4.923752506,-7.51386809,0
-0.06303890855,10.19453342,-4.960204993,-3.051588955,-7.625725257,1
1.815970382,1.65268031,12.11942715,4.964007294,4.295231842,1
-2.945319342,-3.390916628,2.103029024,-6.210766647,7.60463181,0
2.034532691,4.462988785,-7.750069822,-8.535880754,-6.246404192,1
-7.618632282,-8.129127696,3.342478535,-2.20833429,1.955715205,1
-7.336835919,-6.591989936,-3.518436823,4.429645147,6.302011866,0
-0.188400917,-4.233365898,0.8479694718,-0.4572103898,-11.18548277,1
6.487224588,3.752363835,3.421868855,5.614775885,-0.7751052189,1
-8.300552552,-0.9973642287,0.01977591568,-11.13971271,1.418626612,1
10.67611481,-6.162251544,-2.308588155,-2.558519189,2.27412152,0
-6.509810694,-2.747603785,-2.100037198,5.638152143,-3.724798297,1
-1.210388469,-0.637308786,-2.361338372,12.69889551,-0.5393803925,0
-4.54051751,4.826843452,6.002726611,7.564932299,-7.669703748,1
-0.7744095857,10.06274997,0.2757909289,-5.378332578,-3.624752517,1
